Company Name,Rating,Role,Average Salary
IEEE Student Branch VIT Pune,4.3,Data Scientist,300000.0
Ashish Food,4.3,Data Scientist,1200000.0
Raajanya IT Services,0.0,Data Scientist,1100000.0
Abhay Techsolutions,2.9,Data Scientist,500000.0
Gradatim,2.9,Data Scientist,700000.0
Inxite Out,4.8,Data Scientist,1300000.0
Ganga Calibration Services,4.0,Data Scientist,700000.0
BookMyParts,3.0,Data Scientist,400000.0
All India Council for Technical Education,4.3,Data Scientist,1000000.0
Dayananda Sagar College of Engineering,3.8,Data Scientist,600000.0
First American Financial Corporation,3.7,Data Scientist,800000.0
KredX,3.6,Data Scientist,400000.0
Hilabs,3.9,Data Scientist,2500000.0
DataInsights,5.0,Data Scientist,500000.0
Oracle Financial Group,3.8,Data Scientist,700000.0
Textcode Technologies,5.0,Data Scientist,800000.0
Occanger Infotech,0.0,Data Scientist,600000.0
Applied Materials,4.1,Data Scientist,5900000.0
AmberTAG Analytics,3.8,Data Scientist,300000.0
ProlifiqueTech,3.2,Data Scientist,300000.0
V2 Solutions,4.0,Data Scientist,1200000.0
3One,0.0,Data Scientist,1700000.0
BDO,3.7,Data Scientist,800000.0
Mankind Pharma,4.0,Data Scientist,500000.0
Tempworks Services,3.7,Data Scientist,1700000.0
Stratos Studio,3.7,Data Scientist,700000.0
Umi,3.2,Data Scientist,1300000.0
RedTech,4.1,Data Scientist,200000.0
HP Inc.,4.2,Data Scientist,2100000.0
American Marketing Association,4.1,Data Scientist,900000.0
BlazeClan Technologies,3.9,Data Scientist,900000.0
Occipital Tech,4.3,Data Scientist,800000.0
Data Science Dojo,2.7,Data Scientist,600000.0
I-Ray IT Solutions,5.0,Data Scientist,300000.0
PureSoftware,3.9,Data Scientist,1000000.0
Sakshi,4.1,Data Scientist,600000.0
eBIW,3.4,Data Scientist,500000.0
VedaInfo,4.1,Data Scientist,700000.0
Saankhya Labs,4.4,Data Scientist,1600000.0
Tommy Bahama,4.0,Data Scientist,700000.0
Danske Bank,3.8,Data Scientist,1500000.0
NeenOpal,4.2,Data Scientist,7100000.0
PIMCO,3.7,Data Scientist,1300000.0
Augur Cyber X,5.0,Data Scientist,1000000.0
Editorialist YX,3.3,Data Scientist,1000000.0
NEXVAL,3.1,Data Scientist,1000000.0
Arvind Internet,3.7,Data Scientist,700000.0
Turpitude,4.0,Data Scientist,700000.0
The Judge Group,3.7,Data Scientist,300000.0
Sybase,3.5,Data Scientist,600000.0
The DataTech Labs,3.9,Data Scientist,1300000.0
Shriram Automall,3.7,Data Scientist,500000.0
PCCOE,4.3,Data Scientist,700000.0
Kores,3.5,Data Scientist,1500000.0
Lubna,4.2,Data Scientist,1000000.0
Decimal Technologies,3.7,Data Scientist,1500000.0
PayPal,4.0,Data Scientist I,2600000.0
Mastercard,4.3,Data Scientist I,300000.0
Networth,3.0,Data Scientist I,400000.0
Zendrive,4.4,Data Scientist I,2000000.0
Episource,3.7,Data Scientist I,1000000.0
Uniphore Software Systems,3.8,Data Science,300000.0
Mu Sigma,3.5,Data Science,300000.0
Mindtree,4.0,Data Science,400000.0
Anheuser-Busch InBev,3.8,Data Science,1100000.0
Fresherworld.com,4.0,Data Science,300000.0
EXL Service,3.8,Data Science,800000.0
Freelancer,4.2,Data Science,9700000.0
EY,3.9,Data Science,800000.0
Ford Motor Company,4.1,Data Science,500000.0
HARMAN,3.9,Data Science,600000.0
Fiserv,3.1,Data Science,500000.0
IBM,4.0,Data Science,400000.0
DBS Bank,4.0,Senior Data Scientist,200000.0
Wingify,3.6,Senior Data Scientist,1300000.0
Bharti Airtel,4.2,Senior Data Scientist,1700000.0
mfine,4.3,Senior Data Scientist,1900000.0
AiDash,3.9,Senior Data Scientist,2300000.0
Condé Nast,3.6,Senior Data Scientist,1100000.0
Nagarro,4.2,Senior Data Scientist,2400000.0
POKKT,4.2,Senior Data Scientist,2800000.0
ValueLabs,4.3,Senior Data Scientist,2000000.0
Apexon,4.0,Senior Data Scientist,700000.0
UIDAI,3.6,Senior Data Scientist,1300000.0
Indian School of Business,3.9,Senior Data Scientist,1100000.0
Quantela,4.1,Senior Data Scientist,800000.0
Avalon Consulting (India),3.7,Senior Data Scientist,400000.0
Optum Global Solutions,4.0,Senior Data Scientist,2500000.0
TATA ELXSI,4.0,Senior Data Scientist,700000.0
Knowledge Lens,4.3,Senior Data Scientist,1200000.0
Bright Money,4.7,Senior Data Scientist,3900000.0
Red Hat,4.2,Senior Data Scientist,1000000.0
Lumiq (India),3.5,Senior Data Scientist,1000000.0
CARS24.com,4.2,Senior Data Scientist,1900000.0
NatWest Group,4.0,Senior Data Scientist,500000.0
BankBazaar,3.8,Senior Data Scientist,1300000.0
GE Digital,3.6,Senior Data Scientist,1200000.0
Abzooba,4.7,Senior Data Scientist,2100000.0
Pitney Bowes,3.5,Senior Data Scientist,2100000.0
UnitedHealth Group,3.7,Senior Data Scientist,200000.0
Maruti Suzuki,3.9,Senior Data Scientist,1500000.0
Cognizant,3.8,Senior Data Scientist,1500000.0
FICO,4.1,Senior Data Scientist,1900000.0
Neustar,4.3,Senior Data Scientist,1900000.0
Affine,3.9,Senior Data Scientist,900000.0
Bharat Light & Power,4.2,Senior Data Scientist,700000.0
Atkins,4.0,Senior Data Scientist,1300000.0
Mantle Labs,0.0,Senior Data Scientist,1700000.0
Biz2Credit,4.2,Senior Data Scientist,1000000.0
Positive Integers,3.9,Senior Data Scientist,900000.0
Zendrive,4.4,Senior Data Scientist,3100000.0
Capital One,4.2,Senior Data Scientist,2600000.0
Kotak Mahindra Bank,3.7,Senior Data Scientist,1100000.0
Honeywell,4.0,Senior Data Scientist,1000000.0
nference,3.9,Senior Data Scientist,2900000.0
Persistent Systems,4.0,Senior Data Scientist,1900000.0
Halliburton,3.7,Senior Data Scientist,2400000.0
Spiceworks Ziff Davis,3.6,Senior Data Scientist,2400000.0
Zensar Technologies,3.9,Senior Data Scientist,1500000.0
Zomato,3.9,Senior Data Scientist,3400000.0
Ericsson India Global services Pvt. Ltd.,4.3,Senior Data Scientist,1800000.0
PipeCandy,4.4,Senior Data Scientist,2300000.0
Tricog Health Services,4.5,Senior Data Scientist,2300000.0
Monsoon (India),4.1,Senior Data Scientist,1600000.0
Halodoc,4.2,Senior Data Scientist,3100000.0
Boeing,3.9,Senior Data Scientist,2600000.0
Xoriant,3.8,Senior Data Scientist,1300000.0
ICICI Lombard General Insurance Company Limited,3.5,Senior Data Scientist,1700000.0
Quest Global,3.9,Senior Data Scientist,1300000.0
Aviso,3.7,Senior Data Scientist,2700000.0
IKS Health,3.4,Senior Data Scientist,900000.0
GSK,4.1,Senior Data Scientist,3600000.0
Kimberly-Clark,4.1,Senior Data Scientist,300000.0
Yum! Brands,4.1,Senior Data Scientist,1300000.0
Aera Technology,3.5,Senior Data Scientist,600000.0
Nabler Web Solutions,4.0,Senior Data Scientist,900000.0
Mbb Labs,3.5,Senior Data Scientist,900000.0
Intel Corporation,4.2,Senior Data Scientist,1300000.0
Datafoundry,3.7,Senior Data Scientist,2200000.0
Ola,3.0,Senior Data Scientist,3300000.0
Finicity,2.2,Senior Data Scientist,2900000.0
Tata Consultancy Services,3.9,Senior Data Scientist,300000.0
IQVIA,4.0,Senior Data Scientist,1100000.0
Morningstar,4.1,Senior Data Scientist,1200000.0
Komli Media,3.5,Senior Data Scientist,2600000.0
Simpl,3.7,Senior Data Scientist,3000000.0
Sabre,3.9,Senior Data Scientist,3000000.0
Zeominds IT Solutions,4.0,Senior Data Scientist,1500000.0
Bayer,4.1,Senior Data Scientist,3400000.0
Ecolab,3.7,Senior Data Scientist,1200000.0
Sapphire Infocom Pvt Ltd,4.2,Senior Data Scientist,800000.0
Rapido,4.2,Senior Data Scientist,4400000.0
EXL Service,3.8,Senior Data Scientist,1400000.0
Pluto7,3.7,Senior Data Scientist,900000.0
DXC Technology,3.6,Senior Data Scientist,1200000.0
Icertis,3.9,Senior Data Scientist,500000.0
BT,3.3,Senior Data Scientist,500000.0
Caterpillar,4.0,Senior Data Scientist,2700000.0
Aditya Birla Group,4.1,Senior Data Scientist,1700000.0
TransOrg Analytics,3.1,Senior Data Scientist,100000.0
InMobi,4.2,Senior Data Scientist,2500000.0
ValueFirst Digital Media,3.9,Senior Data Scientist,1000000.0
Pegasus InfoCorp,3.6,Senior Data Scientist,1100000.0
NTT DATA,3.5,Senior Data Scientist,700000.0
Decision Culture,4.8,Senior Data Scientist,3100000.0
AntWorks,3.2,Senior Data Scientist,1500000.0
Rakuten,3.7,Senior Data Scientist,2400000.0
Great Learning,4.0,Senior Data Scientist,1100000.0
Neewee,3.0,Senior Data Scientist,1200000.0
Swiggy,4.0,Senior Data Scientist,2500000.0
Bidgely,4.0,Senior Data Scientist,3000000.0
Baker Hughes,3.9,Senior Data Scientist,1500000.0
Kearney,4.3,Senior Data Scientist,2600000.0
Dunzo,3.9,Senior Data Scientist,3100000.0
D&B Technologies,3.8,Senior Data Scientist,1400000.0
Samsung R&D Institute India - Bangalore,3.1,Senior Data Scientist,1000000.0
EYGBS (India),3.9,Senior Data Scientist,1300000.0
Barclays,4.0,Senior Data Scientist,2400000.0
BluePi,4.3,Senior Data Scientist,1000000.0
PwC,3.9,Senior Data Scientist,1300000.0
Fiserv,3.1,Senior Data Scientist,1000000.0
Blend360,4.2,Senior Data Scientist,2400000.0
CustomerInsights.AI,3.3,Senior Data Scientist,2100000.0
Virtusa,3.8,Senior Data Scientist,1300000.0
Playpower Labs,4.5,Senior Data Scientist,2000000.0
Freshworks,3.9,Senior Data Scientist,2200000.0
Kantar,3.7,Senior Data Scientist,2400000.0
Decimal Point Analytics,4.3,Senior Data Scientist,1600000.0
GE Aerospace,3.9,Senior Data Scientist,1500000.0
Brillio,3.8,Senior Data Scientist,1800000.0
Vauld,4.3,Senior Data Scientist,2300000.0
Locus,3.6,Senior Data Scientist,1700000.0
Exponentia DataLabs,3.4,Senior Data Scientist,1000000.0
Capital Impact Partners,3.7,Junior Data Scientist,400000.0
Cloudcraftz,4.4,Junior Data Scientist,400000.0
Dozee,4.2,Junior Data Scientist,600000.0
OnPassive,3.9,Junior Data Scientist,300000.0
EY,3.9,Junior Data Scientist,600000.0
CARS24.com,4.2,Junior Data Scientist,1100000.0
Sentient Scripts,4.2,Junior Data Scientist,300000.0
Honeywell,4.0,Junior Data Scientist,400000.0
ZAN Compute,4.1,Junior Data Scientist,500000.0
Course5 Intelligence,4.4,Junior Data Scientist,400000.0
Aidetic,4.2,Junior Data Scientist,500000.0
.Kreate,4.2,Junior Data Scientist,500000.0
NextGen Invent,3.1,Junior Data Scientist,500000.0
Gyan Data,4.1,Junior Data Scientist,600000.0
Prudent Technologies & Consulting,3.8,Junior Data Scientist,400000.0
Blackstraw,4.0,Junior Data Scientist,500000.0
Sabudh Foundation,4.3,Junior Data Scientist,500000.0
Navidium,3.8,Junior Data Scientist,500000.0
SatSure,4.5,Junior Data Scientist,600000.0
Amazon,3.8,Junior Data Scientist,500000.0
Datametica,4.1,Junior Data Scientist,500000.0
PharmEasy,3.5,Junior Data Scientist,600000.0
ITC Infotech,3.2,Data Analyst/Data Scientist,400000.0
Reliance Industries,3.9,Data Analyst/Data Scientist,700000.0
American Express,4.2,Data Analyst/Data Scientist,1400000.0
TCS,3.9,Data Analyst/Data Scientist,300000.0
IBM,4.0,Data Analyst/Data Scientist,800000.0
DONE by NONE,4.0,Data Analyst/Data Scientist,500000.0
Deloitte,4.1,Data Analyst/Data Scientist,1200000.0
Google,4.4,Data Analyst/Data Scientist,500000.0
Capgemini,3.8,Lead Data Scientist,2900000.0
Travelex,3.7,Lead Data Scientist,2400000.0
Srijan Technologies,4.4,Lead Data Scientist,2900000.0
Siemens Gamesa,3.9,Lead Data Scientist,3600000.0
HERE Technologies,3.6,Lead Data Scientist,4200000.0
AgNext Technologies,3.6,Lead Data Scientist,1500000.0
Innovaccer,3.6,Lead Data Scientist,2900000.0
Myntra,4.1,Lead Data Scientist,4100000.0
Embibe,4.3,Lead Data Scientist,3400000.0
EXL Service,3.8,Lead Data Scientist,1600000.0
Ignitho Technologies,4.4,Lead Data Scientist,1700000.0
LendingKart,3.9,Lead Data Scientist,2400000.0
VMware,4.3,Lead Data Scientist,2400000.0
HP Inc.,4.2,Lead Data Scientist,1700000.0
Legato Health Technologies,4.0,Lead Data Scientist,2400000.0
INSOFE,3.9,Lead Data Scientist,1700000.0
Ericsson-Worldwide,3.9,Lead Data Scientist,4200000.0
Schneider Electric,4.2,Lead Data Scientist,3000000.0
BNY Mellon,3.6,Lead Data Scientist,1700000.0
SymphonyAI,4.2,Lead Data Scientist,1800000.0
Subex,3.5,Lead Data Scientist,1600000.0
Bajaj Allianz General Insurance Co,3.8,Lead Data Scientist,2000000.0
Sigmoid,4.0,Lead Data Scientist,4100000.0
Ideas2IT,4.4,Lead Data Scientist,2900000.0
CreditVidya,4.1,Lead Data Scientist,2800000.0
Quantium,4.0,Lead Data Scientist,2900000.0
Sutherland,3.7,Lead Data Scientist,1200000.0
AstraZeneca,4.1,Lead Data Scientist,1900000.0
Société Générale,3.5,Lead Data Scientist,2400000.0
ITC Infotech,3.2,Associate Data Scientist,600000.0
Commonwealth Bank of Australia,4.0,Associate Data Scientist,1700000.0
PwC,3.9,Associate Data Scientist,800000.0
XPO,3.6,Associate Data Scientist,1400000.0
Algonomy,3.8,Associate Data Scientist,600000.0
Yubi,3.3,Associate Data Scientist,1200000.0
Capgemini,3.8,Associate Data Scientist,800000.0
Clarion Technologies,4.1,Associate Data Scientist,500000.0
Zest Technologies,4.7,Associate Data Scientist,600000.0
Outplay,4.3,Associate Data Scientist,800000.0
Analytics Vidhya,4.0,Associate Data Scientist,800000.0
Lincode,3.2,Associate Data Scientist,300000.0
Jio,3.8,Associate Data Scientist,900000.0
Infiniti Research,3.9,Associate Data Scientist,600000.0
Dailyhunt,3.9,Associate Data Scientist,900000.0
Landmark Group,3.9,Associate Data Scientist,900000.0
CaaStle,3.9,Associate Data Scientist,1000000.0
World Wide Technology,4.1,Associate Data Scientist,1800000.0
Aditya Birla Management,3.1,Associate Data Scientist,1000000.0
Noodle.ai,3.8,Associate Data Scientist,200000.0
Dristia,0.0,Associate Data Scientist,500000.0
IBM,4.0,Associate Data Scientist,400000.0
Altimetrik,4.1,Associate Data Scientist,800000.0
ParallelDots,4.3,Associate Data Scientist,400000.0
AB InBev,3.9,Associate Data Scientist,1400000.0
ConcertAI,3.3,Associate Data Scientist,1000000.0
Bajaj Finserv Health,4.2,Associate Data Scientist,900000.0
Ola,3.0,Associate Data Scientist,1100000.0
PayPal,4.0,Associate Data Scientist,1000000.0
CustomerInsights.AI,3.3,Associate Data Scientist,600000.0
Softsensor AI,4.2,Associate Data Scientist,600000.0
ZS Associates,3.8,Associate Data Scientist,1600000.0
Jarvis Technology & Strategy Consulting,3.6,Associate Data Scientist,1100000.0
Nielsen,3.7,Associate Data Scientist,500000.0
HDFC Standard Life Insurance,3.8,Associate Data Scientist,1000000.0
Eigenlytics,2.3,Associate Data Scientist,500000.0
6 Livo Technologies,4.6,Associate Data Scientist,300000.0
Gramener,4.5,Associate Data Scientist,700000.0
Public Affairs Center,2.8,Associate Data Scientist,600000.0
West Pharmaceutical Services,3.5,Associate Data Scientist,600000.0
Ericsson-Worldwide,3.9,Data Scientist II,2100000.0
Internshala,3.8,Data Scientist II,900000.0
Glance,3.8,Data Scientist II,1900000.0
InMobi,4.2,Data Scientist II,2500000.0
Draup,4.1,Data Scientist II,3100000.0
ShareChat,3.7,Data Scientist II,3100000.0
Oracle,3.9,Principal Data Scientist,1200000.0
Target,3.6,Principal Data Scientist,7100000.0
Johnson Controls,3.6,Principal Data Scientist,1900000.0
Lincode,3.2,Sr Data Scientist,200000.0
L&T Technology Services,3.4,Sr Data Scientist,1200000.0
HARMAN,3.9,Sr Data Scientist,800000.0
Walmart Global Tech,3.9,Sr Data Scientist,400000.0
Thomson Reuters,3.7,Sr Data Scientist,1000000.0
Oracle,3.9,Sr Data Scientist,2300000.0
Accenture,4.0,Data Science Manager,900000.0
Optum,3.6,Data Science Manager,2500000.0
TheMathCompany,4.1,Data Science Manager,100000.0
Novartis,4.0,Data Science Manager,1700000.0
Soroco,2.7,Data Science Manager,3800000.0
TCS,3.9,Data Science Manager,1900000.0
Neoquant Solutions,3.8,Data Science Analyst,400000.0
Mindtree,4.0,Data Science Analyst,400000.0
Cisco Systems,4.4,Data Science Analyst,900000.0
Amazon,3.8,Data Science Analyst,700000.0
Mu Sigma,3.5,Data Science Analyst,800000.0
Accenture Solutions,4.1,Data Science Analyst,100000.0
Dell Technologies,4.2,Data Science Consultant,2900000.0
Atrium,4.8,Data Science Consultant,800000.0
Fractal,4.1,Data Science Consultant,400000.0
Knowledge Foundry,4.6,Data Science Consultant,100000.0
SirionLabs,3.8,Data Science Engineer,1100000.0
Ushur,4.7,Data Science Engineer,1100000.0
Prometheus Group,2.3,Data Science Engineer,1100000.0
Mindtree,4.0,Data Science Engineer,400000.0
AIEnterprise,4.3,Data Science Engineer,400000.0
dunnhumby,4.3,Data Science Engineer,1200000.0
Neewee,3.0,Data Science Engineer,600000.0
Bajaj Finance,3.7,Data Science Engineer,400000.0
Altimetrik,4.1,Data Science Engineer,700000.0
Rakuten,3.7,Data Science Engineer,900000.0
Cognizant Technology Solutions,3.8,Data Science Associate,800000.0
ZoomRx,4.1,Data Science Associate,600000.0
Ecom Express,3.9,Data Science Associate,600000.0
Curl Analytics,4.6,Jr. Data Scientist,600000.0
iNeuron,4.4,Jr. Data Scientist,400000.0
Abzooba,4.7,Jr. Data Scientist,500000.0
Algo8.ai,3.5,Jr. Data Scientist,400000.0
Course5 Intelligence,4.4,Trainee Data Scientist,400000.0
Chhotubhai Gopalbhai Patel Institute of Technology,3.1,Entry Level Data Scientist,800000.0
Infosys,3.3,Manager - Data Science,3100000.0
Axis Bank,3.8,Manager - Data Science,2000000.0
Capgemini,3.8,Manager - Data Science,1400000.0
HDFC Bank,3.6,Manager - Data Science,1400000.0
Educational Initiatives,3.7,Manager - Data Science,2500000.0
Disney | Star,4.1,Manager - Data Science,3300000.0
Optum Global Solutions,4.0,Manager - Data Science,2700000.0
American Express,4.2,Manager - Data Science,3900000.0
Grail Insights,3.5,Senior Data Science Analyst,800000.0
Broadridge,4.0,Senior Data Science Analyst,500000.0
Xceedance,3.7,Senior Data Science Analyst,900000.0
GE,4.0,Data Science Specialist,800000.0
Verizon,3.9,Data Science Specialist,1800000.0
SLB,4.0,Data Science Lead,3700000.0
Publicis Sapient,3.8,Senior Associate Data Scientist,1600000.0
TheMathCompany,4.1,Senior Associate Data Scientist,1000000.0
AlmaBetter,4.2,Data Science Trainee,300000.0
TuringMinds.Ai,2.6,Data Science Trainee,100000.0
Utopia,3.8,Data Science Trainee,800000.0
Mbb Labs,3.5,Product Data Scientist,1800000.0
Disney+ Hotstar,3.8,Sr Manager Data Science,4200000.0
American Express,4.2,Sr Manager Data Science,2800000.0
AnswerIQ,4.2,Data Scientist/Software Engineer,1400000.0
CourseBricks,5.0,Data Scientist I,400000.0
upGrad,4.1,Data Scientist I,900000.0
Novartis,4.0,Data Scientist I,4000000.0
EXL Service,3.8,Data Scientist I,1100000.0
Affle,3.7,Data Scientist I,1300000.0
1K Networks,3.1,Data Scientist I,1300000.0
Caterpillar,4.0,Data Scientist I,1200000.0
Zebra Technologies,4.1,Data Scientist I,800000.0
Rakuten,3.7,Data Scientist I,1100000.0
Anonymous,3.8,Data Scientist I,2100000.0
CitiusTech,3.8,Data Scientist I,1200000.0
Mobile Premier League,4.0,Data Scientist I,1300000.0
Trell,3.7,Data Scientist I,1200000.0
Honeywell,4.0,Data Scientist I,600000.0
Akridata,4.4,Data Scientist I,1600000.0
Metricbees,0.0,Data Science,200000.0
Hansa Cequity,3.7,Data Science,400000.0
ims,3.8,Data Science,800000.0
HCLTech,3.7,Data Science,400000.0
Federal-Mogul,3.7,Data Science,500000.0
Rang Technologies,4.4,Data Science,500000.0
Asahi India Glass,3.8,Data Science,1300000.0
Noodle.ai,3.8,Data Science,1500000.0
Aquity Solutions,3.4,Data Science,500000.0
CDK Global,3.1,Data Science,2700000.0
Neilson Marketing Services,4.2,Data Science,600000.0
BizIQ,3.6,Data Science,200000.0
CI&T,4.4,Data Science,900000.0
SelfEmployed.com,4.4,Data Science,700000.0
Keek,3.3,Data Science,5800000.0
Insight Data Science,3.8,Data Science,400000.0
YES,4.2,Data Science,500000.0
Kajal,3.9,Data Science,100000.0
62ABOVE,3.3,Data Science,400000.0
BE FIT,3.8,Data Science,1500000.0
NewAge Products,4.1,Data Science,900000.0
NielsenIQ,3.9,Data Science,1200000.0
Alphind Software Solutions,4.6,Data Science,400000.0
Analog Devices,4.1,Data Science,1000000.0
QL2,2.7,Data Science,1100000.0
Osyte,0.0,Data Science,200000.0
GSPANN Technologies,3.9,Data Science,900000.0
First Student,3.9,Data Science,200000.0
Oppo Mobile Communications,3.6,Data Science,500000.0
Ardent Technologies,4.4,Data Science,600000.0
CarDekho,4.2,Data Science,2900000.0
Amzone International,4.1,Data Science,300000.0
DataRobot,3.6,Data Science,1400000.0
Yuvraj,3.8,Data Science,1400000.0
Deloitte,4.1,Data Science,900000.0
Cognizant,3.8,Data Science,1200000.0
Embibe,4.3,Data Science,1600000.0
Chubb,3.7,Data Science,100000.0
KreditBee,3.5,Data Science,1500000.0
Navikenz,4.7,Data Science,600000.0
AVL,3.9,Data Science,1300000.0
Prestige Group (Bangalore),4.2,Data Science,300000.0
Reckitt,3.8,Data Science,1000000.0
WorkIndia,3.2,Data Science,1000000.0
Topica Edtech Group,3.8,Data Science,1100000.0
Vidooly Media Tech,4.0,Data Science,600000.0
Symantec,3.9,Data Science,800000.0
Ericsson India Global services Pvt. Ltd.,4.3,Data Science,1700000.0
Scienaptic Systems,4.4,Data Science,1200000.0
Amex Interior,4.4,Data Science,1400000.0
Blinkit,3.7,Data Science,2200000.0
Dattatreya,4.7,Data Science,800000.0
Philips,3.7,Data Science,200000.0
